pid,cup_year,cid,jersey,played,started,captain,goals,goal_avg,yellow,red
446,1934,7,,1,1,0,0,0.0,0,0
446,1938,7,,2,2,0,0,0.0,0,0
447,1950,6,,2,2,0,0,0.0,0,0
448,1962,20,22,0,0,0,0,0.0,0,0
449,1998,4,15,0,0,0,0,0.0,0,0
450,1934,4,,0,0,0,0,0.0,0,0
451,1950,12,,0,0,0,0,0.0,0,0
452,1994,49,20,1,1,0,0,0.0,0,0
453,2006,70,21,0,0,0,0,0.0,0,0
454,2014,36,7,3,3,0,0,0.0,0,0
455,1934,1,,0,0,0,0,0.0,0,0
456,1966,7,1,3,3,0,0,0.0,0,0
457,1986,2,15,2,2,0,0,0.0,0,0
457,1990,2,5,7,7,0,0,0.0,0,0
458,1974,75,3,2,2,0,0,0.0,0,0
459,1998,43,12,2,2,0,0,0.0,0,0
460,1950,1,,6,6,6,0,0.0,0,0
461,1974,10,18,3,2,0,0,0.0,0,0
462,1930,23,,3,3,0,0,0.0,0,0
463,1990,2,12,0,0,0,0,0.0,0,0
464,2014,42,17,3,3,0,0,0.0,0,0
465,1954,14,17,0,0,0,0,0.0,0,0
466,1974,75,19,0,0,0,0,0.0,0,0
467,1950,22,,2,2,0,0,0.0,0,0
468,1950,22,,0,0,0,0,0.0,0,0
469,1954,13,6,2,2,0,0,0.0,0,0
470,1934,16,,1,1,0,0,0.0,0,0
471,2014,59,22,0,0,0,0,0.0,0,0
472,1958,22,20,0,0,0,0,0.0,0,0
473,1958,4,19,2,2,0,1,0.5,0,0
474,1958,10,3,6,6,0,0,0.0,0,0
475,1970,10,3,3,3,0,0,0.0,0,0
476,1934,10,,2,2,0,0,0.0,0,0
477,1986,7,3,4,4,0,0,0.0,2,0
478,1998,22,5,4,4,0,1,0.25,1,0
478,2002,22,5,4,4,0,0,0.0,0,0
479,1998,4,2,5,5,0,0,0.0,1,0
479,2002,4,2,0,0,0,0,0.0,0,0
479,2006,4,2,5,5,1,1,0.2,0,0
480,1974,4,2,6,6,0,1,0.17,0,0
481,2006,52,19,2,2,0,0,0.0,1,0
482,2010,36,13,4,4,0,0,0.0,2,0
482,2014,36,10,3,3,0,2,0.67,0,0
483,2010,36,17,0,0,0,0,0.0,0,0
484,2014,36,13,3,1,0,0,0.0,1,0
485,2010,32,13,1,1,0,0,0.0,1,0
486,2014,40,17,0,0,0,0,0.0,0,0
487,2002,40,15,3,1,0,0,0.0,0,0
487,2006,40,15,1,1,1,0,0.0,0,0
488,2002,40,23,0,0,0,0,0.0,0,0
488,2014,40,10,3,3,0,0,0.0,0,0
489,1938,57,,1,1,0,0,0.0,0,0
490,2014,32,15,1,1,0,0,0.0,0,0
491,2006,70,6,2,1,0,0,0.0,1,0
492,2006,50,16,3,3,0,0,0.0,0,0
493,1998,54,11,3,3,0,0,0.0,0,0
494,1994,44,1,2,2,1,0,0.0,0,0
495,2006,29,14,1,0,0,0,0.0,0,0
496,2014,5,22,2,2,0,0,0.0,0,0
497,1994,44,8,3,3,0,0,0.0,1,0
497,1998,44,16,2,0,0,0,0.0,0,0
498,1998,45,13,0,0,0,0,0.0,0,0
499,1998,32,13,4,1,0,1,0.25,0,0
500,2014,32,18,2,2,0,0,0.0,0,0
501,1998,32,3,3,3,0,0,0.0,0,0
501,2002,32,3,2,2,0,0,0.0,0,0
502,1994,38,14,4,4,0,0,0.0,0,0
503,1998,2,14,2,1,0,0,0.0,1,0
504,2006,8,21,1,0,0,0,0.0,0,0
504,2010,8,19,0,0,0,0,0.0,0,0
505,2006,27,8,3,3,0,0,0.0,0,0
506,1974,4,3,5,5,0,1,0.2,3,0
507,2002,50,22,0,0,0,0,0.0,0,0
508,1974,76,11,0,0,0,0,0.0,0,0
509,2014,28,17,1,0,0,0,0.0,0,0
510,1998,33,19,2,1,0,0,0.0,1,0
511,1954,14,19,0,0,0,0,0.0,0,0
512,2014,27,15,0,0,0,0,0.0,0,0
513,1950,21,,3,3,0,1,0.33,0,0
514,2006,29,17,1,1,0,0,0.0,1,0
515,1930,14,,2,2,0,0,0.0,0,0
515,1934,14,,0,0,0,0,0.0,0,0
515,1938,14,,1,1,0,0,0.0,0,0
516,1998,52,21,1,1,0,0,0.0,0,0
516,2002,52,2,3,3,2,0,0.0,1,0
517,2010,2,14,2,2,0,0,0.0,0,0
518,1982,14,14,4,3,0,0,0.0,0,0
519,2006,26,15,0,0,0,0,0.0,0,0
520,1966,21,4,3,3,0,0,0.0,0,0
521,1950,22,,0,0,0,0,0.0,0,0
522,2002,22,7,0,0,0,0,0.0,0,0
523,1962,13,21,0,0,0,0,0.0,0,0
524,1994,3,13,7,6,0,2,0.29,1,0
524,1998,3,11,5,5,0,0,0.0,0,0
525,1990,3,15,5,4,0,2,0.4,1,0
525,1994,3,10,7,7,0,5,0.71,0,0
525,1998,3,18,4,2,0,2,0.5,0,0
526,1998,54,6,3,3,0,0,0.0,0,0
527,1986,3,10,4,4,0,0,0.0,1,0
528,2014,40,18,0,0,0,0,0.0,0,0
529,1994,44,13,3,2,0,0,0.0,0,0
530,1982,66,22,0,0,0,0,0.0,0,0
531,1982,31,13,1,0,0,0,0.0,0,0
532,1950,23,,3,3,1,0,0.0,0,0
533,1986,6,22,0,0,0,0,0.0,0,0
534,1982,62,16,0,0,0,0,0.0,0,0
535,1950,6,,1,1,0,0,0.0,0,0
536,2014,6,3,2,2,0,0,0.0,0,0
537,1958,30,13,1,1,0,1,1.0,0,0
538,1974,12,19,3,3,0,3,1.0,1,0
539,2002,15,17,1,0,0,0,0.0,1,0
540,2002,15,20,1,1,0,0,0.0,0,0
540,2006,15,6,3,3,3,0,0.0,1,0
541,1958,53,15,1,1,0,0,0.0,0,0
542,1958,53,22,0,0,0,0,0.0,0,0
543,1990,5,16,1,0,0,0,0.0,0,0
543,1994,5,10,4,2,0,0,0.0,0,0
544,2006,54,3,2,1,0,1,0.5,0,0
545,1934,8,,1,1,0,0,0.0,0,0
546,1982,11,12,4,4,0,1,0.25,0,0
546,1986,11,12,2,2,0,0,0.0,0,0
547,2002,27,22,0,0,0,0,0.0,0,0
547,2006,27,21,0,0,0,0,0.0,0,0
548,1994,33,20,7,7,0,0,0.0,1,0
548,1998,33,10,3,3,0,0,0.0,0,0
549,1990,4,3,1,1,0,0,0.0,0,0
549,1994,4,19,4,4,0,1,0.25,0,0
549,1998,4,18,2,0,0,0,0.0,0,0
550,1990,23,17,3,2,0,0,0.0,0,0
550,1994,23,17,4,4,0,0,0.0,0,0
550,1998,23,17,1,0,0,0,0.0,0,0
551,1974,4,4,4,3,0,0,0.0,0,0
552,1954,13,10,2,2,0,1,0.5,0,0
553,1930,68,,2,2,0,0,0.0,0,0
554,1994,68,22,2,2,0,0,0.0,2,0
555,1970,1,14,0,0,0,0,0.0,0,0
556,1978,4,3,0,0,0,0,0.0,0,0
556,1982,4,2,0,0,0,0,0.0,0,0
557,1990,24,18,4,2,0,2,0.5,0,0
558,1978,16,14,1,1,0,0,0.0,0,0
558,1982,16,3,2,2,0,0,0.0,0,0
559,1990,12,18,1,1,0,0,0.0,0,0
560,1966,6,7,4,4,0,0,0.0,0,0
560,1970,6,8,4,3,0,0,0.0,0,0
561,1938,21,,0,0,0,0,0.0,0,0
562,2002,2,13,6,6,0,3,0.5,3,0
562,2006,2,13,5,5,5,0,0.0,1,0
563,1954,21,16,4,4,0,4,1.0,0,0
564,1930,9,,4,4,0,0,0.0,0,0
565,1938,16,,1,1,0,0,0.0,0,0
566,2014,3,9,3,3,0,1,0.33,2,0
567,1998,43,16,0,0,0,0,0.0,0,0
568,1982,11,5,5,5,0,1,0.2,1,0
569,1950,1,,2,2,0,2,1.0,0,0
569,1954,1,9,2,2,0,1,0.5,0,0
570,2010,42,22,0,0,0,0,0.0,0,0
570,2014,42,22,3,3,0,0,0.0,1,0
571,1970,44,8,3,3,3,0,0.0,0,0
572,1986,17,11,0,0,0,0,0.0,0,0
573,2014,40,1,0,0,0,0,0.0,0,0
574,1966,11,18,5,5,0,1,0.2,0,0
575,1962,6,22,0,0,0,0,0.0,0,0
575,1966,6,1,6,6,0,0,0.0,0,0
575,1970,6,1,3,3,0,0,0.0,0,0
576,1990,23,4,2,2,0,0,0.0,2,0
577,1958,6,3,4,4,0,0,0.0,0,0
578,2010,61,23,0,0,0,0,0.0,0,0
579,1966,11,22,0,0,0,0,0.0,0,0
580,1986,30,9,2,1,0,0,0.0,1,0
581,1970,64,2,3,2,0,0,0.0,1,0
582,1966,7,3,0,0,0,0,0.0,0,0
583,2002,5,8,4,4,0,0,0.0,2,0
584,1938,15,,0,0,0,0,0.0,0,0
585,1978,7,1,1,0,0,0,0.0,0,0
585,1982,7,1,0,0,0,0,0.0,0,0
586,1938,24,,2,2,0,1,0.5,0,0
587,1982,37,7,3,1,0,0,0.0,0,0
588,1982,4,3,2,1,0,0,0.0,0,0
589,1950,1,,6,6,0,0,0.0,0,0
590,1930,24,,2,2,0,0,0.0,0,0
591,1938,24,,1,1,0,0,0.0,0,0
592,1970,9,17,1,1,0,0,0.0,0,0
593,1982,3,2,0,0,0,0,0.0,0,0
593,1990,3,2,7,7,0,0,0.0,0,0
593,1994,3,6,3,3,3,0,0.0,0,0
594,1986,3,11,3,1,0,0,0.0,0,0
595,1974,4,5,3,3,0,0,0.0,1,0
596,1966,3,3,2,2,0,1,0.5,0,0
597,2014,6,21,3,1,0,0,0.0,1,0
598,1982,18,5,3,3,0,0,0.0,0,0
599,1986,6,19,1,0,0,0,0.0,0,0
599,1990,6,11,5,5,0,0,0.0,0,0
600,2006,21,16,4,4,0,1,0.25,1,0
600,2010,21,7,3,2,0,0,0.0,1,0
600,2014,21,7,0,0,0,0,0.0,0,0
601,2006,3,17,2,0,0,0,0.0,0,0
602,2006,18,15,1,1,0,0,0.0,0,0
603,1938,57,,3,3,0,0,0.0,0,0
604,1990,29,21,1,1,0,0,0.0,0,0
605,2014,29,11,2,0,0,0,0.0,0,0
606,2010,13,7,3,0,0,0,0.0,0,0
607,1998,20,21,0,0,0,0,0.0,0,0
608,2010,22,12,0,0,0,0,0.0,0,0
609,2006,22,8,2,1,0,0,0.0,1,0
609,2010,22,8,3,1,0,0,0.0,0,0
610,1998,60,1,2,2,2,0,0.0,0,0
611,1986,9,8,3,3,3,0,0.0,0,0
612,2010,22,19,5,3,0,0,0.0,0,0
613,2010,61,13,1,0,0,0,0.0,0,0
614,2006,42,23,1,1,0,0,0.0,0,0
614,2010,42,1,3,3,0,0,0.0,0,0
614,2014,42,1,3,3,0,0,0.0,0,0
615,2010,6,14,3,3,0,0,0.0,0,0
616,1954,19,4,4,4,0,0,0.0,0,0
616,1958,19,18,0,0,0,0,0.0,0,0
617,1974,75,18,2,0,0,0,0.0,0,0
618,1998,7,16,7,7,0,0,0.0,0,0
618,2002,7,16,3,3,0,0,0.0,0,0
618,2006,7,16,7,7,0,0,0.0,0,0
619,1998,43,9,3,2,0,2,0.67,0,0
620,1986,25,20,0,0,0,0,0.0,0,0
621,1998,32,22,0,0,0,0,0.0,0,0
622,2006,3,6,2,1,0,0,0.0,0,0
622,2014,3,15,3,3,0,0,0.0,0,0
623,1970,13,20,2,0,0,1,0.5,0,0
624,2014,4,23,2,1,0,0,0.0,0,0
625,1994,2,21,1,0,0,0,0.0,0,0
626,1950,5,,6,6,0,4,0.67,0,0
627,1954,34,3,3,3,0,0,0.0,0,0
628,1998,44,14,3,3,0,2,0.67,0,0
629,2010,31,5,2,2,0,0,0.0,1,0
630,2006,12,13,0,0,0,0,0.0,0,0
631,1938,7,,2,2,0,0,0.0,0,0
632,2002,34,10,7,7,0,0,0.0,0,0
633,1990,4,4,7,7,0,0,0.0,0,0
633,1994,4,8,1,1,0,0,0.0,0,0
634,2006,15,4,3,3,0,0,0.0,1,0
635,1938,1,,2,2,0,0,0.0,0,0
636,1978,7,9,2,2,1,0,0.0,0,0
637,1978,1,17,7,7,0,0,0.0,1,0
637,1982,1,18,1,0,0,0,0.0,0,0
638,1986,9,6,3,3,0,0,0.0,0,1
639,1986,4,2,7,7,0,0,0.0,1,0
639,1990,4,2,4,3,0,0,0.0,2,0
640,1994,4,9,4,4,0,4,1.0,1,0
640,1998,4,9,5,5,1,5,1.0,0,0
640,2002,4,9,3,3,1,1,0.33,1,0
641,1986,7,1,6,6,0,0,0.0,0,0
642,1986,22,12,0,0,0,0,0.0,0,0
643,1978,7,2,1,1,0,0,0.0,0,0
643,1982,7,3,3,2,0,0,0.0,0,0
643,1986,7,4,7,7,1,0,0.0,0,0
644,1998,6,8,4,2,0,0,0.0,0,0
645,1950,1,,5,5,0,0,0.0,0,0
645,1954,1,6,3,3,3,0,0.0,0,0
646,1954,2,4,2,2,0,0,0.0,0,0
647,2002,2,4,1,0,0,0,0.0,1,0
648,1978,19,20,0,0,0,0,0.0,0,0
648,1982,19,14,4,2,0,0,0.0,0,0
649,1978,19,22,0,0,0,0,0.0,0,0
650,1990,19,12,0,0,0,0,0.0,0,0
651,2010,13,21,1,1,0,0,0.0,0,0
652,1990,4,5,0,0,0,0,0.0,0,0
653,1970,37,8,2,2,0,0,0.0,0,0
654,1974,75,6,3,3,0,0,0.0,2,0
655,1950,12,,0,0,0,0,0.0,0,0
655,1954,12,1,3,3,0,0,0.0,0,0
655,1958,12,1,3,3,0,0,0.0,0,0
656,1986,6,20,4,3,0,1,0.25,0,0
656,1990,6,9,5,3,0,0,0.0,1,0
657,1990,6,22,0,0,0,0,0.0,0,0
658,2002,23,17,3,2,0,0,0.0,1,0
658,2006,23,17,3,2,0,0,0.0,0,0
658,2010,23,7,1,0,0,0,0.0,1,0
658,2014,23,7,4,4,0,0,0.0,0,0
659,2006,46,16,0,0,0,0,0.0,0,0
659,2010,46,6,1,1,0,0,0.0,1,0
660,1934,7,,0,0,0,0,0.0,0,0
661,2010,20,15,4,4,0,1,0.25,0,0
661,2014,20,15,2,0,0,1,0.5,0,0
662,1990,1,16,1,0,0,0,0.0,0,0
662,1994,1,7,7,7,0,3,0.43,0,0
662,1998,1,20,7,7,0,3,0.43,0,0
663,2014,62,21,3,3,0,0,0.0,0,0
664,1966,2,4,6,6,0,4,0.67,2,0
664,1970,2,4,5,5,0,1,0.2,0,0
664,1974,2,5,7,7,7,0,0.0,0,0
665,2014,23,15,3,3,0,0,0.0,1,0
666,1998,6,7,3,2,0,1,0.33,0,1
666,2002,6,7,5,5,5,1,0.2,0,0
666,2006,6,7,5,5,5,1,0.2,0,0
667,2010,25,17,1,0,0,0,0.0,0,0
668,2014,31,12,1,1,0,0,0.0,0,0
669,2014,23,11,4,3,0,0,0.0,0,0
670,1938,8,,0,0,0,0,0.0,0,0
671,1978,2,15,4,3,0,0,0.0,0,0
672,1950,21,,0,0,0,0,0.0,0,0
673,2014,59,1,3,3,0,0,0.0,0,0
674,1994,5,11,1,0,0,1,1.0,0,0
675,2006,21,19,1,0,0,0,0.0,0,0
675,2010,21,11,1,1,0,0,0.0,0,1
675,2014,21,11,4,4,0,0,0.0,0,0
676,2014,54,19,0,0,0,0,0.0,0,0
677,1990,2,15,4,4,0,1,0.25,0,0
678,2014,54,20,0,0,0,0,0.0,0,0
679,2002,52,16,0,0,0,0,0.0,0,0
680,1930,12,,3,3,0,3,1.0,0,0
681,1986,11,19,4,3,0,4,1.0,1,0
682,1962,4,11,2,2,0,0,0.0,0,0
683,2010,41,3,3,3,0,0,0.0,0,0
684,2006,51,20,1,0,0,0,0.0,0,0
685,1954,12,17,0,0,0,0,0.0,0,0
686,1934,4,,1,1,0,1,1.0,0,0
687,2014,41,4,3,2,0,0,0.0,0,0
688,1970,6,19,3,1,0,0,0.0,0,0
689,1982,31,12,0,0,0,0,0.0,0,0
689,1990,31,1,0,0,0,0,0.0,0,0
689,1994,31,1,2,2,0,0,0.0,0,0
690,2010,41,12,0,0,0,0,0.0,0,0
691,2002,1,13,1,0,0,0,0.0,0,0
692,1958,1,2,6,6,6,0,0.0,0,0
692,1962,1,13,0,0,0,0,0.0,0,0
692,1966,1,4,2,2,2,0,0.0,0,0
693,1970,64,3,1,1,0,0,0.0,1,0
694,1982,7,15,1,1,0,0,0.0,0,0
694,1986,7,16,4,2,0,0,0.0,0,0
695,1958,7,14,0,0,0,0,0.0,0,0
696,1982,41,10,2,2,0,1,0.5,0,0
696,1986,41,10,3,2,0,0,0.0,0,0
697,1974,3,14,0,0,0,0,0.0,0,0
697,1978,3,2,5,5,0,0,0.0,0,0
698,1958,13,19,2,2,0,1,0.5,0,0
699,1994,24,4,5,5,0,0,0.0,1,0
700,2002,34,21,6,6,0,1,0.17,3,0
701,1958,11,13,0,0,0,0,0.0,0,0
702,1998,52,19,1,0,0,0,0.0,0,0
703,1978,52,21,0,0,0,0,0.0,0,0
704,1978,52,11,2,1,0,0,0.0,0,0
705,1938,7,,0,0,0,0,0.0,0,0
706,1970,44,1,2,2,0,0,0.0,0,0
707,1986,41,18,2,2,0,0,0.0,0,0
708,1978,52,15,0,0,0,0,0.0,0,0
709,1978,52,8,3,3,0,0,0.0,0,0
710,1970,64,17,0,0,0,0,0.0,0,0
711,2006,52,17,1,0,0,0,0.0,0,0
712,1998,52,18,3,3,0,0,0.0,0,0
713,1998,52,2,3,0,0,0,0.0,1,0
714,1998,44,12,2,2,0,0,0.0,0,0
715,1954,7,15,1,1,0,0,0.0,0,0
716,2002,52,18,3,3,0,0,0.0,0,0
717,2006,21,12,0,0,0,0,0.0,0,0
717,2010,21,1,3,3,0,0,0.0,1,0
717,2014,21,1,4,4,0,0,0.0,0,0
718,1994,3,3,6,6,0,0,0.0,0,0
719,1982,41,6,0,0,0,0,0.0,0,0
720,1958,16,20,2,2,0,1,0.5,0,0
721,1934,2,,2,2,0,0,0.0,0,0
722,2010,25,11,3,3,0,1,0.33,1,0
723,1966,16,7,4,4,0,4,1.0,0,0
724,1930,1,,1,1,0,0,0.0,0,0
725,1954,18,6,0,0,0,0,0.0,0,0
726,1974,3,4,3,3,0,1,0.33,1,0
726,1978,3,10,6,6,0,1,0.17,2,0
727,1990,9,16,1,0,0,1,1.0,0,0
728,2014,62,11,3,3,0,0,0.0,1,0
729,2006,40,23,1,0,0,0,0.0,0,0
730,2010,22,10,2,1,0,0,0.0,0,0
731,1998,22,15,4,4,0,1,0.25,2,0
732,1930,22,,1,1,0,0,0.0,0,0
733,1930,22,,1,1,0,0,0.0,0,0
734,1930,22,,2,2,0,0,0.0,0,0
735,1986,41,17,0,0,0,0,0.0,0,0
736,1970,44,3,3,3,0,0,0.0,0,0
737,1982,41,9,3,1,0,1,0.33,0,0
737,1986,41,12,1,0,0,0,0.0,0,0
738,1982,41,22,0,0,0,0,0.0,0,0
739,2014,41,14,3,3,0,0,0.0,1,0
740,1950,6,,2,2,0,0,0.0,0,0
741,1986,17,1,1,1,1,0,0.0,0,0
742,1930,1,,0,0,0,0,0.0,0,0
743,2014,7,10,5,5,0,3,0.6,0,0
744,1978,7,14,2,1,0,1,0.5,0,0
745,1958,16,6,2,2,0,0,0.0,0,0
746,2014,11,14,3,3,3,0,0.0,0,0
747,1994,45,20,3,3,0,0,0.0,0,0
747,1998,45,4,4,4,0,0,0.0,1,0
748,1962,9,20,1,1,0,0,0.0,0,0
749,1982,18,13,2,2,0,0,0.0,0,0
750,1986,7,21,0,0,0,0,0.0,0,0
751,1938,57,,3,3,0,0,0.0,0,0
752,1986,25,9,3,3,0,0,0.0,1,0
753,1994,8,10,5,5,0,3,0.6,1,0
753,1998,8,8,7,6,0,3,0.43,0,0
754,1958,10,2,6,6,0,0,0.0,0,0
755,1982,3,3,3,2,0,0,0.0,0,0
755,1986,3,2,3,3,0,0,0.0,2,0
755,1990,3,3,7,7,7,0,0.0,0,0
755,1998,3,2,3,2,0,0,0.0,1,0
756,1938,10,,0,0,0,0,0.0,0,0
757,2002,23,3,2,2,0,0,0.0,2,0
757,2006,23,12,0,0,0,0,0.0,0,0
758,1966,20,2,0,0,0,0,0.0,0,0
759,1930,68,,2,2,0,0,0.0,0,0
760,1998,28,5,3,3,0,0,0.0,1,0
761,1994,13,6,4,3,0,1,0.25,0,0
761,1998,13,6,2,1,0,0,0.0,0,0
762,2014,1,20,3,1,0,0,0.0,0,0
763,1966,2,21,0,0,0,0,0.0,0,0
764,2006,29,13,1,0,0,0,0.0,0,0
765,2010,62,5,1,1,0,0,0.0,0,0
765,2014,62,5,3,3,0,0,0.0,1,0
766,1958,10,21,1,1,0,0,0.0,0,0
767,1950,22,,0,0,0,0,0.0,0,0
768,1986,25,12,3,3,0,0,0.0,0,0
769,1986,2,14,6,6,0,0,0.0,0,1
769,1990,2,14,7,7,0,0,0.0,1,0
769,1994,2,14,5,5,0,0,0.0,0,0
770,1990,3,10,4,3,0,0,0.0,2,0
770,1994,3,14,7,5,0,0,0.0,0,0
771,1998,4,16,2,0,0,0,0.0,0,0
772,1970,3,10,6,6,0,0,0.0,0,0
773,1934,3,,4,4,0,0,0.0,0,0
774,1978,4,4,6,5,0,2,0.33,0,0
774,1982,4,4,5,5,0,2,0.4,1,0
775,1938,3,,0,0,0,0,0.0,0,0
776,2010,61,11,3,3,0,0,0.0,0,0
777,1978,7,21,2,2,0,0,0.0,0,0
778,1994,11,11,1,0,0,0,0.0,0,0
778,2002,11,11,3,2,0,1,0.33,0,0
779,2014,59,7,3,3,0,0,0.0,1,0
780,2014,23,5,4,4,0,0,0.0,0,0
781,1982,11,8,5,5,0,0,0.0,1,0
781,1986,11,2,3,3,0,0,0.0,0,0
781,1990,11,2,2,2,0,0,0.0,0,1
782,1966,5,12,0,0,0,0,0.0,0,0
783,1982,62,9,3,3,0,0,0.0,0,0
784,2010,17,12,0,0,0,0,0.0,0,0
784,2014,17,22,2,2,0,0,0.0,0,0
785,2002,17,22,3,2,0,1,0.33,1,1
786,1986,30,10,0,0,0,0,0.0,0,0
786,1990,30,8,1,1,0,0,0.0,0,0
787,1978,3,18,7,7,0,2,0.29,0,0
788,1970,14,13,0,0,0,0,0.0,0,0
789,1998,52,8,3,2,0,0,0.0,1,0
789,2002,52,3,3,0,0,0,0.0,0,0
790,2002,47,21,3,0,0,0,0.0,1,0
791,1938,3,,3,3,0,0,0.0,0,0
792,1986,7,5,1,1,0,0,0.0,0,0
793,2014,59,3,1,1,0,0,0.0,0,0
794,1934,19,,4,4,0,1,0.25,0,0
795,1938,21,,3,3,0,1,0.33,0,0
795,1950,21,,2,2,2,0,0.0,0,0
796,1994,21,16,3,2,0,0,0.0,0,0
797,1982,18,12,2,1,0,0,0.0,0,0
798,1986,44,20,0,0,0,0,0.0,0,0
799,1954,7,8,0,0,0,0,0.0,0,0
800,1990,18,2,2,0,0,0,0.0,0,0
801,1998,2,20,5,5,0,3,0.6,0,0
801,2002,2,20,5,0,0,1,0.2,0,0
802,1954,2,18,0,0,0,0,0.0,0,0
803,1954,21,8,1,1,0,0,0.0,0,0
804,2014,4,6,7,3,0,0,0.0,1,0
805,1950,1,,5,5,0,0,0.0,0,0
806,1982,20,4,3,3,0,0,0.0,0,0
807,1990,18,7,5,5,0,2,0.4,1,0
808,1998,27,6,7,7,0,0,0.0,2,0
809,1934,24,,1,1,0,0,0.0,0,0
809,1938,24,,1,1,0,1,1.0,0,0
810,1958,39,7,5,5,0,0,0.0,0,0
811,1954,30,19,0,0,0,0,0.0,0,0
812,1978,5,6,2,1,0,0,0.0,0,0
813,2006,67,7,3,3,0,0,0.0,0,0
814,1938,16,,0,0,0,0,0.0,0,0
815,1934,16,,0,0,0,0,0.0,0,0
815,1938,16,,4,4,0,0,0.0,0,0
816,2010,56,10,3,3,0,1,0.33,1,0
817,1978,54,4,0,0,0,0,0.0,0,0
818,1970,11,16,4,4,0,4,1.0,1,0
819,1990,1,7,0,0,0,0,0.0,0,0
820,2002,9,19,0,0,0,0,0.0,0,0
821,1934,21,,0,0,0,0,0.0,0,0
821,1938,21,,0,0,0,0,0.0,0,0
822,1994,10,4,6,6,0,0,0.0,0,0
823,1994,45,5,3,3,0,0,0.0,1,0
823,1998,45,5,4,4,0,0,0.0,0,0
824,1974,30,6,1,1,0,0,0.0,0,0
825,1998,7,5,5,5,0,1,0.2,1,1
826,1958,39,4,5,5,5,0,0.0,0,0
827,1954,13,15,0,0,0,0,0.0,0,0
827,1958,13,20,2,2,0,0,0.0,0,0
828,1998,13,11,4,4,0,1,0.25,2,0
828,2002,13,10,4,4,0,1,0.25,1,0
828,2010,13,10,3,1,1,1,0.33,0,0
829,1950,3,,1,1,0,0,0.0,0,0
830,2006,18,16,0,0,0,0,0.0,0,0
831,2014,8,5,7,7,0,1,0.14,1,0
832,1990,8,21,0,0,0,0,0.0,0,0
832,1994,8,15,0,0,0,0,0.0,0,0
833,1990,23,8,1,0,0,0,0.0,0,0
834,1974,48,21,0,0,0,0,0.0,0,0
835,1982,11,11,5,5,0,1,0.2,0,0
835,1986,11,11,2,1,1,1,0.5,0,0
836,1994,10,21,2,1,0,0,0.0,0,0
837,1978,30,12,0,0,0,0,0.0,0,0
838,2006,17,15,1,0,0,0,0.0,1,0
839,2006,36,9,3,1,0,0,0.0,1,0
839,2010,36,9,0,0,0,0,0.0,0,0
840,2010,2,20,5,5,0,0,0.0,0,0
840,2014,2,20,7,7,0,0,0.0,0,0
841,2010,36,23,5,5,0,1,0.2,0,0
841,2014,36,9,2,1,0,0,0.0,0,0
842,1982,61,17,3,3,0,0,0.0,0,0
843,1974,76,5,3,3,0,0,0.0,0,0
844,2006,22,22,3,2,0,0,0.0,0,0
844,2010,22,22,0,0,0,0,0.0,0,0
845,1998,27,10,6,6,6,0,0.0,2,0
846,1950,12,,3,3,0,1,0.33,0,0
846,1954,12,10,2,2,1,0,0.0,0,0
847,2006,23,3,2,2,0,0,0.0,0,0
847,2010,23,3,4,4,4,0,0.0,1,0
848,2010,3,13,0,0,0,0,0.0,0,0
849,1986,4,3,1,0,0,0,0.0,0,0
850,1950,21,,3,3,1,0,0.0,0,0
850,1954,21,4,4,4,4,0,0.0,0,0
851,1986,14,20,0,0,0,0,0.0,0,0
851,1990,14,12,0,0,0,0,0.0,0,0
852,2002,2,17,6,3,0,1,0.17,0,0
853,1934,24,,1,1,0,0,0.0,0,0
853,1938,24,,1,1,0,0,0.0,0,0
854,1982,16,15,0,0,0,0,0.0,0,0
855,1962,16,20,0,0,0,0,0.0,0,0
856,2002,2,18,0,0,0,0,0.0,0,0
857,1994,14,16,3,2,0,0,0.0,0,0
857,1998,14,21,2,2,0,0,0.0,0,0
857,2002,14,21,0,0,0,0,0.0,0,0
858,1998,8,15,2,0,0,0,0.0,0,0
859,1938,24,,1,1,0,0,0.0,0,0
860,2002,25,20,2,0,0,0,0.0,0,0
861,1958,4,18,1,1,0,0,0.0,0,0
862,1998,7,14,5,1,0,0,0.0,0,0
862,2002,7,14,0,0,0,0,0.0,0,0
863,1974,12,6,5,5,0,1,0.2,0,0
864,1986,16,19,3,2,0,0,0.0,0,0
865,1994,45,22,3,2,0,0,0.0,0,0
866,2006,42,3,3,3,0,0,0.0,1,0
866,2010,42,3,1,1,0,0,0.0,0,0
866,2014,42,3,3,3,0,0,0.0,0,0
867,1990,27,14,0,0,0,0,0.0,0,0
867,2002,27,11,3,3,0,0,0.0,0,0
868,1998,28,14,1,0,0,0,0.0,0,0
869,2006,29,7,2,1,0,0,0.0,0,0
869,2014,29,7,5,4,0,0,0.0,0,0
870,2010,4,5,2,1,0,0,0.0,1,0
871,2014,42,6,1,0,0,0,0.0,0,0
872,1962,18,21,0,0,0,0,0.0,0,0
873,2002,4,23,0,0,0,0,0.0,0,0
874,2014,40,12,0,0,0,0,0.0,0,0
875,2002,22,15,1,1,0,0,0.0,0,0
875,2006,22,6,2,2,0,0,0.0,0,0
875,2010,22,6,3,3,0,0,0.0,0,0
876,1966,6,13,0,0,0,0,0.0,0,0
